lon,lat,segment,kind
-112.7918,-28.0819,41,ridge
-112.776,-28.281,41,ridge
-112.7445,-28.539,41,ridge
-112.7208,-28.8033,41,ridge
-112.6814,-29.0081,41,ridge
-112.6538,-29.1812,41,ridge
-112.6104,-29.3299,41,ridge
-112.5631,-29.4163,41,ridge
,,41,ridge
-111.8454,-28.7686,42,ridge
-111.8139,-28.8867,42,ridge
-111.7547,-29.1051,42,ridge
-111.7074,-29.2573,42,ridge
-111.6916,-29.4646,42,ridge
-111.6995,-29.6473,42,ridge
-111.6916,-29.8607,42,ridge
-111.7153,-30.0975,42,ridge
-111.7232,-30.2928,42,ridge
-111.7429,-30.4945,42,ridge
-111.7587,-30.7196,42,ridge
-111.7863,-30.8864,42,ridge
-111.8178,-31.0529,42,ridge
-111.8691,-31.2496,42,ridge
-111.9006,-31.4256,42,ridge
-111.9361,-31.6114,42,ridge
-111.9637,-31.7867,42,ridge
-112.0071,-31.9684,42,ridge
-112.0347,-32.0826,42,ridge
-112.0544,-32.1866,42,ridge
,,42,ridge
-112.0781,-31.5675,43,ridge
-112.1569,-31.6687,43,ridge
-112.2476,-31.8338,43,ridge
-112.3068,-31.9684,43,ridge
-112.3699,-32.1296,43,ridge
-112.429,-32.2972,43,ridge
-112.4645,-32.4445,43,ridge
-112.4763,-32.6916,43,ridge
-112.4566,-32.8614,43,ridge
-112.433,-33.0476,43,ridge
-112.4093,-33.2235,43,ridge
-112.4408,-33.4155,43,ridge
-112.5079,-33.5807,43,ridge
-112.5828,-33.7719,43,ridge
-112.6498,-33.9791,43,ridge
-112.6774,-34.1694,43,ridge
-112.705,-34.271,43,ridge
-112.705,-34.2939,43,ridge
-110.5718,-34.6042,43,ridge
,,43,ridge
-110.5718,-34.6042,44,ridge
-110.8536,-34.9306,44,ridge
-110.8767,-35.3146,44,ridge
-110.8959,-35.7905,44,ridge
-110.5804,-35.8279,44,ridge
-110.7112,-36.22,44,ridge
-110.7382,-36.3565,44,ridge
-110.4726,-36.4092,44,ridge
-110.8651,-37.6715,44,ridge
-111.2692,-38.8707,44,ridge
-111.2692,-38.9725,44,ridge
-110.3957,-38.9875,44,ridge
-110.6766,-40.159,44,ridge
-110.8344,-41.354,44,ridge
-110.9536,-42.2489,44,ridge
-111.35,-42.2033,44,ridge
-111.7309,-43.1706,44,ridge
-112.2196,-44.3819,44,ridge
-112.5505,-45.4878,44,ridge
-112.6736,-45.8347,44,ridge
-112.4235,-45.8561,44,ridge
-112.9507,-47.227,44,ridge
-113.3124,-48.3208,44,ridge
-113.7472,-49.3591,44,ridge
-113.8703,-49.8504,44,ridge
-115.2286,-49.5891,44,ridge
-116.3868,-49.3691,44,ridge
-117.2295,-50.4152,44,ridge
-117.8183,-51.3282,44,ridge
-118.4108,-52.2115,44,ridge
-118.8687,-52.7505,44,ridge
-118.9765,-52.8993,44,ridge
-117.6528,-53.1239,44,ridge
-118.0299,-53.6927,44,ridge
-118.3069,-54.3483,44,ridge
-118.5801,-54.8144,44,ridge
-119.6806,-54.641,44,ridge
-120.6734,-54.411,44,ridge
-121.2313,-55.2225,44,ridge
-121.643,-55.8301,44,ridge
-121.8585,-56.0263,44,ridge
-123.4362,-55.7176,44,ridge
-125.0792,-55.4501,44,ridge
-126.2028,-55.1368,44,ridge
-126.7877,-55.0641,44,ridge
-127.2263,-55.5612,44,ridge
-128.6192,-55.3211,44,ridge
-130.0468,-54.9317,44,ridge
-131.3743,-54.6232,44,ridge
-132.875,-54.2382,44,ridge
-134.2141,-53.8859,44,ridge
-135.2992,-53.6448,44,ridge
-136.1803,-53.3909,44,ridge
-136.5882,-53.9018,44,ridge
-137.5271,-53.6904,44,ridge
-137.8888,-53.5695,44,ridge
-138.793,-54.7145,44,ridge
-139.2509,-55.2554,44,ridge
-139.5742,-55.6177,44,ridge
-139.1855,-55.7241,44,ridge
-139.5395,-56.2664,44,ridge
-140.0475,-56.7716,44,ridge
-140.3207,-57.053,44,ridge
-142.0868,-56.6237,44,ridge
-143.3297,-56.2664,44,ridge
-144.4764,-55.9078,44,ridge
-144.8612,-55.7847,44,ridge
-145.977,-56.6723,44,ridge
-146.6774,-57.3116,44,ridge
-147.1737,-57.6406,44,ridge
-147.6932,-57.5519,44,ridge
-148.2819,-58.1315,44,ridge
-149.2631,-58.8176,44,ridge
-149.8172,-59.316,44,ridge
-150.3867,-59.722,44,ridge
-151.44,-59.439,44,ridge
,,44,ridge
-105.4002,17.7668,45,ridge
-105.5345,17.0126,45,ridge
-105.3695,17.0309,45,ridge
-105.3963,16.2627,45,ridge
-105.358,15.5581,45,ridge
-105.3196,15.1067,45,ridge
-104.6905,15.2733,45,ridge
-104.4372,14.0709,45,ridge
-103.927,12.5852,45,ridge
-103.7697,11.8916,45,ridge
-103.8771,11.8728,45,ridge
-103.739,10.9364,45,ridge
-103.6278,10.2765,45,ridge
-103.5971,10.1217,45,ridge
-104.2953,10.016,45,ridge
-104.2953,9.1724,45,ridge
-104.2569,8.4559,45,ridge
-104.2301,8.3421,45,ridge
-102.9602,8.399,45,ridge
-102.6572,7.1827,45,ridge
-102.4577,5.528,45,ridge
-102.1815,3.7768,45,ridge
-102.2595,3.7483,45,ridge
,,45,ridge
-108.6891,21.2511,46,ridge
-109.35,20.03,46,ridge
-105.4002,17.7668,46,ridge
,,46,ridge
-130.6539,51.5103,47,ridge
-130.9009,51.3196,47,ridge
-131.1831,51.1335,47,ridge
-130.1705,50.4142,47,ridge
-130.4103,50.1787,47,ridge
-130.278,50.1274,47,ridge
-130.4433,49.9428,47,ridge
,,47,ridge
-130.2323,49.9266,48,ridge
-130.5917,49.3737,48,ridge
-129.038,48.6367,48,ridge
-129.2035,48.1766,48,ridge
,,48,ridge
-128.9013,48.3722,49,ridge
-128.9753,48.1555,49,ridge
-129.0711,47.9937,49,ridge
-129.1561,47.8255,49,ridge
-129.2302,47.6445,49,ridge
-129.285,47.4769,49,ridge
,,49,ridge
-129.0194,47.6329,50,ridge
-129.0792,47.4555,50,ridge
-129.1521,47.255,50,ridge
-129.2401,47.0769,50,ridge
-129.3386,46.8365,50,ridge
-129.4755,46.6113,50,ridge
-129.5981,46.406,50,ridge
-129.764,46.1471,50,ridge
,,50,ridge
-129.8054,46.3578,51,ridge
-129.8949,46.1856,51,ridge
-129.9573,46.1936,51,ridge
-130.0166,46.0809,51,ridge
-130.0658,46.1055,51,ridge
-130.1695,45.7403,51,ridge
-130.1048,45.6902,51,ridge
-130.3192,45.0411,51,ridge
-130.2806,45.0228,51,ridge
-130.5356,44.4275,51,ridge
-128.6821,43.819,51,ridge
-128.7414,43.7073,51,ridge
-127.2936,43.2627,51,ridge
-127.3382,43.2201,51,ridge
-126.603,42.9927,51,ridge
-126.8168,42.658,51,ridge
-126.9533,42.4142,51,ridge
-127.0218,42.1123,51,ridge
-127.0991,41.872,51,ridge
-127.1609,41.8879,51,ridge
-127.3235,41.5368,51,ridge
-127.3852,41.5655,51,ridge
-127.5026,41.2504,51,ridge
-127.5473,41.0654,51,ridge
-127.5781,40.8484,51,ridge
-127.6314,40.4599,51,ridge
-125.9553,40.3935,51,ridge
-124.4718,40.317,51,ridge
,,51,ridge
-101.735,2.1467,52,ridge
-101.4984,1.9484,52,ridge
-101.2342,1.7738,52,ridge
-100.8517,1.5079,52,ridge
-100.9345,1.369,52,ridge
-101.108,1.1825,52,ridge
-101.2145,1.0555,52,ridge
-101.3722,0.9325,52,ridge
-101.4905,0.8412,52,ridge
-101.6364,0.7419,52,ridge
-101.7429,0.6705,52,ridge
-101.873,0.6109,52,ridge
-102.0071,0.5435,52,ridge
-102.1096,0.5038,52,ridge
-102.2082,0.472,52,ridge
-102.2713,0.4442,52,ridge
,,52,ridge
-114.5623,-23.0956,53,ridge
-113.3281,-23.0336,53,ridge
-111.9874,-22.7852,53,ridge
,,53,ridge
-111.9164,-22.8766,54,ridge
-111.8218,-22.946,54,ridge
-111.6956,-23.0701,54,ridge
-111.5694,-23.1868,54,ridge
-111.4629,-23.2852,54,ridge
-111.3998,-23.3981,54,ridge
-111.3762,-23.5327,54,ridge
-111.3722,-23.7071,54,ridge
-111.3801,-23.8703,54,ridge
-111.392,-23.9755,54,ridge
-111.4038,-24.037,54,ridge
-111.4156,-24.0769,54,ridge
,,54,ridge
-111.7311,-23.7905,55,ridge
-111.7705,-23.8812,55,ridge
-111.806,-24.0696,55,ridge
-111.8375,-24.1854,55,ridge
-111.8533,-24.2686,55,ridge
-111.8494,-24.3734,55,ridge
-111.8454,-24.4962,55,ridge
-111.8297,-24.6044,55,ridge
-111.806,-24.6873,55,ridge
-111.7784,-24.7881,55,ridge
-111.7981,-24.9032,55,ridge
-111.8297,-25.0398,55,ridge
-111.8612,-25.1296,55,ridge
-111.877,-25.2157,55,ridge
,,55,ridge
-112.2752,-24.6116,56,ridge
-112.3028,-24.7197,56,ridge
-112.2792,-24.896,56,ridge
-112.2871,-25.0003,56,ridge
-112.2831,-25.0757,56,ridge
-112.2752,-25.1152,56,ridge
-112.2358,-25.1942,56,ridge
-112.2082,-25.2839,56,ridge
-112.1885,-25.352,56,ridge
-112.1806,-25.4523,56,ridge
,,56,ridge
-112.3659,-25.2767,57,ridge
-112.3147,-25.4952,57,ridge
-112.2871,-25.5846,57,ridge
-112.2989,-25.674,57,ridge
-112.3423,-25.7562,57,ridge
,,57,ridge
-112.4685,-25.624,58,ridge
-112.5,-25.7133,58,ridge
-112.5079,-25.8276,58,ridge
-112.5158,-25.9061,58,ridge
-112.4882,-25.956,58,ridge
-112.4606,-25.9987,58,ridge
-112.4408,-26.102,58,ridge
-112.4408,-26.1341,58,ridge
-112.4487,-26.1839,58,ridge
,,58,ridge
-112.6104,-26.0557,59,ridge
-112.6104,-26.1234,59,ridge
-112.6143,-26.2444,59,ridge
-112.6143,-26.319,59,ridge
-112.5907,-26.4007,59,ridge
-112.5749,-26.4717,59,ridge
-112.571,-26.5675,59,ridge
-112.5828,-26.6242,59,ridge
-112.638,-26.688,59,ridge
,,59,ridge
-111.8849,-31.5911,60,ridge
-109.026,-32.5848,60,ridge
-109.0142,-33.1572,60,ridge
-109.0418,-33.6038,60,ridge
-109.0576,-34.117,60,ridge
,,60,ridge
-101.735,2.1467,61,ridge
-101.9589,2.1026,61,ridge
-100.7543,2.0719,61,ridge
-99.8528,2.0681,61,ridge
-99.8566,2.2099,61,ridge
-98.9167,2.1141,61,ridge
-98.8898,2.2138,61,ridge
-97.8464,2.0757,61,ridge
-97.5509,2.0872,61,ridge
-97.5855,1.8994,61,ridge
-96.1737,1.7728,61,ridge
-96.12,2.2368,61,ridge
-95.2261,2.2214,61,ridge
-95.1992,2.5051,61,ridge
-93.611,2.3709,61,ridge
-92.2452,2.2291,61,ridge
-92.0879,2.1984,61,ridge
-92.1186,1.9914,61,ridge
-91.5355,2.0106,61,ridge
-91.5585,1.815,61,ridge
-90.6953,1.7383,61,ridge
-85.4357,1.351,61,ridge
-85.3474,1.6425,61,ridge
-84.5763,1.6003,61,ridge
-84.5648,2.5319,61,ridge
-84.4689,3.1143,61,ridge
-83.3755,3.1641,61,ridge
-82.8039,3.1182,61,ridge
-82.6394,7.3626,61,ridge
,,61,ridge
-109.0576,-34.117,62,ridge
-102.7721,-34.9036,62,ridge
-102.6814,-35.5862,62,ridge
-102.592,-35.8278,62,ridge
-100.6449,-36.0646,62,ridge
-98.4131,-36.192,62,ridge
-97.4011,-36.2913,62,ridge
-97.4165,-36.8692,62,ridge
-95.6888,-36.9645,62,ridge
-94.1265,-37.0014,62,ridge
-94.0957,-37.7141,62,ridge
-93.9995,-38.4802,62,ridge
-93.0722,-38.4289,62,ridge
-93.026,-38.9695,62,ridge
-91.66,-38.8677,62,ridge
-91.5446,-39.8347,62,ridge
-91.4753,-40.73,62,ridge
-91.3945,-41.1022,62,ridge
-90.0862,-41.0558,62,ridge
-90.0516,-41.4348,62,ridge
-88.4431,-41.3193,62,ridge
-87.4196,-41.2759,62,ridge
-87.3349,-41.5213,62,ridge
-85.1455,-41.2557,62,ridge
-83.8295,-41.1254,62,ridge
-83.6024,-42.2204,62,ridge
-83.4562,-42.8753,62,ridge
-83.4447,-42.9795,62,ridge
-82.5096,-42.8612,62,ridge
-82.3519,-43.6375,62,ridge
-82.1402,-44.4012,62,ridge
-81.9324,-44.9621,62,ridge
-80.2778,-44.7794,62,ridge
-78.8926,-44.544,62,ridge
-78.2038,-44.4122,62,ridge
-77.9922,-45.0899,62,ridge
-77.7613,-45.5876,62,ridge
-77.6612,-45.7623,62,ridge
-76.6762,-45.6414,62,ridge
-75.8527,-45.5741,62,ridge
-75.7026,-46.0728,62,ridge
-75.541,-46.5777,62,ridge
,,62,ridge
-112.9771,-16.3264,63,ridge
-112.9811,-16.3416,63,ridge
-112.9968,-16.4482,63,ridge
-113.0442,-16.5509,63,ridge
-113.0797,-16.6079,63,ridge
-113.1349,-16.6688,63,ridge
-113.1861,-16.7144,63,ridge
,,63,ridge
-113.0481,-16.684,64,ridge
-113.0718,-16.7448,64,ridge
-113.1073,-16.8169,64,ridge
-113.1349,-16.8853,64,ridge
-113.1664,-16.9536,64,ridge
-113.2058,-17.0219,64,ridge
-113.2177,-17.0523,64,ridge
-113.2295,-17.0978,64,ridge
,,64,ridge
-113.127,-17.0523,65,ridge
-113.127,-17.0978,65,ridge
-113.1782,-17.238,65,ridge
-113.2295,-17.3403,65,ridge
-113.2808,-17.4426,65,ridge
-113.2965,-17.5069,65,ridge
-113.3044,-17.5598,65,ridge
,,65,ridge
173.1843,-13.7773,66,ridge
173.1796,-13.9582,66,ridge
173.1872,-14.1145,66,ridge
172.9996,-14.1064,66,ridge
173.0069,-14.2263,66,ridge
173.0183,-14.3957,66,ridge
173.1932,-14.3871,66,ridge
173.2153,-14.7715,66,ridge
173.324,-14.7658,66,ridge
173.3167,-14.9302,66,ridge
173.3192,-15.0847,66,ridge
173.3202,-15.1993,66,ridge
173.326,-15.2969,66,ridge
173.2199,-15.3026,66,ridge
173.2488,-15.4674,66,ridge
173.2756,-15.6731,66,ridge
173.4406,-15.6778,66,ridge
173.4777,-15.9265,66,ridge
173.5277,-16.2143,66,ridge
173.5717,-16.3855,66,ridge
173.5989,-16.4956,66,ridge
173.6371,-16.5839,66,ridge
173.7107,-16.7103,66,ridge
173.8547,-16.7366,66,ridge
173.9776,-16.7811,66,ridge
174.0791,-16.821,66,ridge
,,66,ridge
174.0791,-16.821,67,ridge
174.2155,-16.6859,67,ridge
174.3183,-16.5809,67,ridge
174.5235,-16.4666,67,ridge
174.6007,-16.581,67,ridge
174.7262,-16.78,67,ridge
174.826,-16.9024,67,ridge
174.9104,-16.9818,67,ridge
175.0763,-16.9387,67,ridge
175.3057,-16.8723,67,ridge
175.4127,-16.82,67,ridge
,,67,ridge
175.5822,-16.7576,68,ridge
175.7493,-16.7132,68,ridge
175.8539,-16.6728,68,ridge
175.9923,-16.637,68,ridge
176.1445,-16.5999,68,ridge
176.3705,-16.5717,68,ridge
176.5864,-16.5413,68,ridge
176.8125,-16.5287,68,ridge
177.0609,-16.4931,68,ridge
177.2221,-16.4859,68,ridge
177.3309,-16.4994,68,ridge
177.462,-16.4768,68,ridge
177.4701,-16.2596,68,ridge
177.7125,-16.2529,68,ridge
177.8911,-16.2395,68,ridge
178.1497,-16.2206,68,ridge
178.1423,-16.0874,68,ridge
178.1422,-15.9312,68,ridge
178.4135,-15.9399,68,ridge
178.5947,-15.9396,68,ridge
178.7685,-15.9443,68,ridge
178.8681,-15.7547,68,ridge
178.9024,-15.6726,68,ridge
178.9751,-15.5553,68,ridge
179.1426,-15.5587,68,ridge
179.3663,-15.5557,68,ridge
179.6037,-15.5442,68,ridge
179.9024,-15.5478,68,ridge
,,68,ridge
-179.9401,-15.5478,69,ridge
-179.7551,-15.5535,69,ridge
-179.5239,-15.5493,69,ridge
-179.3604,-15.5227,69,ridge
,,69,ridge
173.9698,-17.0443,70,ridge
173.8813,-17.3482,70,ridge
173.7761,-17.6149,70,ridge
173.718,-17.8344,70,ridge
173.66,-18.0561,70,ridge
173.6297,-18.1656,70,ridge
173.5923,-18.3238,70,ridge
173.6923,-18.3242,70,ridge
173.685,-18.6324,70,ridge
173.668,-18.829,70,ridge
173.662,-19.0064,70,ridge
173.6571,-19.1529,70,ridge
173.6204,-19.3927,70,ridge
173.5981,-19.552,70,ridge
173.5773,-19.7464,70,ridge
173.5764,-19.9251,70,ridge
173.5461,-20.1789,70,ridge
173.5306,-20.3983,70,ridge
173.5141,-20.6512,70,ridge
173.6918,-20.5399,70,ridge
173.9108,-20.4316,70,ridge
,,70,ridge
174.0865,-20.3623,71,ridge
174.2529,-20.2473,71,ridge
174.4045,-20.1487,71,ridge
174.5237,-20.0539,71,ridge
174.6629,-19.9718,71,ridge
,,71,ridge
175.4809,-19.476,72,ridge
175.5841,-19.4127,72,ridge
175.7119,-19.3091,72,ridge
,,72,ridge
175.8659,-19.1923,73,ridge
176.0007,-19.0341,73,ridge
176.132,-18.8972,73,ridge
176.1608,-18.7538,73,ridge
176.1745,-18.6093,73,ridge
,,73,ridge
176.2641,-18.4272,74,ridge
176.0865,-18.4085,74,ridge
176.1441,-18.2811,74,ridge
176.1891,-18.1406,74,ridge
176.2455,-18.0071,74,ridge
176.2883,-17.9021,74,ridge
176.3437,-17.8053,74,ridge
176.3854,-17.7122,74,ridge
176.4257,-17.6035,74,ridge
176.2985,-17.4984,74,ridge
176.037,-17.3168,74,ridge
176.1051,-17.1086,74,ridge
176.1337,-16.9482,74,ridge
176.1623,-16.7793,74,ridge
,,74,ridge
173.8713,-20.7618,75,ridge
173.7821,-21.5586,75,ridge
,,75,ridge
156.4694,-8.4403,76,ridge
156.4854,-8.6282,76,ridge
156.4869,-8.7669,76,ridge
156.4913,-8.904,76,ridge
156.5103,-9.1494,76,ridge
156.5322,-9.4407,76,ridge
156.541,-9.4566,76,ridge
155.5516,-9.654,76,ridge
155.5604,-9.8916,76,ridge
154.2817,-10.0557,76,ridge
154.3066,-10.2326,76,ridge
152.9066,-10.444,76,ridge
152.8861,-10.06,76,ridge
152.2461,-10.0427,76,ridge
,,76,ridge
146.9188,-3.3661,77,ridge
147.0018,-3.2948,77,ridge
147.1803,-3.2034,77,ridge
147.359,-3.1236,77,ridge
147.5119,-3.0395,77,ridge
147.6861,-2.9714,77,ridge
147.8483,-2.8802,77,ridge
,,77,ridge
149.933,-3.6242,78,ridge
150.0066,-3.5507,78,ridge
150.1149,-3.4557,78,ridge
150.193,-3.3705,78,ridge
150.2737,-3.3016,78,ridge
150.3568,-3.2303,78,ridge
150.4306,-3.1685,78,ridge
150.5023,-3.1277,78,ridge
150.572,-3.0986,78,ridge
150.6114,-3.0793,78,ridge
150.6625,-3.0552,78,ridge
,,78,ridge
151.4557,-3.7074,79,ridge
151.4907,-3.7046,79,ridge
151.5371,-3.6852,79,ridge
151.6045,-3.6585,79,ridge
151.6581,-3.6506,79,ridge
151.7398,-3.647,79,ridge
151.8099,-3.6459,79,ridge
151.8635,-3.6381,79,ridge
151.9265,-3.6324,79,ridge
151.9869,-3.6058,79,ridge
152.0477,-3.6049,79,ridge
152.0849,-3.5949,79,ridge
152.1129,-3.5945,79,ridge
,,79,ridge
-102.6171,2.4469,80,ridge
-102.6369,2.3316,80,ridge
-102.6448,2.2401,80,ridge
-102.6369,2.2163,80,ridge
-102.6448,2.0452,80,ridge
-102.6646,1.8623,80,ridge
-102.6487,1.7191,80,ridge
-102.625,1.544,80,ridge
-102.6013,1.3968,80,ridge
-102.5736,1.2814,80,ridge
-102.5183,1.1541,80,ridge
-102.4669,1.0427,80,ridge
-102.4115,0.9233,80,ridge
-102.3602,0.796,80,ridge
-102.3167,0.7044,80,ridge
-102.2732,0.6209,80,ridge
-102.2376,0.5492,80,ridge
-102.2257,0.4935,80,ridge
-102.2713,0.4442,80,ridge
,,80,ridge
-102.2595,3.7483,81,ridge
-102.2319,3.6493,81,ridge
-102.2003,3.4353,81,ridge
-102.2043,3.2609,81,ridge
-102.2043,3.1183,81,ridge
-102.2003,2.9756,81,ridge
-102.1924,2.8051,81,ridge
-102.1964,2.7218,81,ridge
-102.2161,2.5672,81,ridge
-102.2397,2.4204,81,ridge
-102.2634,2.2816,81,ridge
-102.295,2.0555,81,ridge
-102.291,1.988,81,ridge
-102.3265,1.7936,81,ridge
-102.362,1.6587,81,ridge
-102.3778,1.5516,81,ridge
-102.3935,1.5119,81,ridge
,,81,ridge
-102.2713,0.4442,82,ridge
-102.3028,0.0869,82,ridge
,,82,ridge
-102.1806,0.2656,83,ridge
-102.1727,0.1346,83,ridge
-102.1845,-0.0043,83,ridge
-102.22,-0.1314,83,ridge
-102.2713,-0.2386,83,ridge
-102.3502,-0.3934,83,ridge
-102.3975,-0.4926,83,ridge
-102.4487,-0.6633,83,ridge
-102.4921,-0.8142,83,ridge
-102.5158,-0.961,83,ridge
-102.5315,-1.1039,83,ridge
-102.5237,-1.2468,83,ridge
-102.5197,-1.342,83,ridge
-102.4961,-1.4095,83,ridge
,,83,ridge
-102.4054,-1.3063,84,ridge
-102.4211,-1.3778,84,ridge
-102.4251,-1.4651,84,ridge
-102.4211,-1.5405,84,ridge
-102.4054,-1.5762,84,ridge
-102.3778,-1.6119,84,ridge
,,84,ridge
-102.3502,-1.5881,85,ridge
-102.3344,-1.6159,85,ridge
-102.3107,-1.6873,85,ridge
-102.3226,-1.7706,85,ridge
-102.358,-1.8301,85,ridge
-102.3857,-1.8658,85,ridge
-102.4408,-1.9372,85,ridge
,,85,ridge
-102.5158,-1.7746,86,ridge
-102.567,-1.8817,86,ridge
-102.6143,-2.0404,86,ridge
-102.6498,-2.1951,86,ridge
-102.6735,-2.3498,86,ridge
-102.6932,-2.4926,86,ridge
-102.709,-2.6314,86,ridge
-102.7169,-2.7583,86,ridge
-102.7169,-2.8614,86,ridge
-102.709,-2.9644,86,ridge
-102.6932,-3.0516,86,ridge
-102.6696,-3.127,86,ridge
,,86,ridge
-102.5907,-2.9407,87,ridge
-102.5789,-2.9724,87,ridge
-102.5631,-3.1309,87,ridge
-102.5513,-3.23,87,ridge
-102.5513,-3.3568,87,ridge
-102.5552,-3.4361,87,ridge
-102.567,-3.5193,87,ridge
-102.5907,-3.6302,87,ridge
-102.6301,-3.7491,87,ridge
-102.6696,-3.8481,87,ridge
-102.6972,-3.9273,87,ridge
-102.7129,-3.9867,87,ridge
-102.7366,-4.0223,87,ridge
-102.7681,-4.058,87,ridge
-104.5505,-3.86,87,ridge
-104.6688,-4.1728,87,ridge
-105.3352,-4.0738,87,ridge
-105.5402,-4.5844,87,ridge
-106.2382,-4.4815,87,ridge
-106.2618,-4.5607,87,ridge
-106.2973,-4.6556,87,ridge
-106.317,-4.7427,87,ridge
-106.3486,-4.8376,87,ridge
-106.4038,-4.9286,87,ridge
-106.4432,-4.9998,87,ridge
-106.4629,-5.0393,87,ridge
-106.4945,-5.154,87,ridge
-106.5063,-5.3042,87,ridge
-106.526,-5.4069,87,ridge
-106.5379,-5.482,87,ridge
-106.5576,-5.5413,87,ridge
-106.5852,-5.6164,87,ridge
-106.6128,-5.6954,87,ridge
-106.6325,-5.7467,87,ridge
-106.6483,-5.7704,87,ridge
,,87,ridge
-106.664,-5.5215,88,ridge
-106.6995,-5.5808,88,ridge
-106.7271,-5.6717,88,ridge
-106.7547,-5.7704,88,ridge
-106.7666,-5.8652,88,ridge
-106.7666,-5.9757,88,ridge
-106.7508,-6.0665,88,ridge
-106.7468,-6.1178,88,ridge
,,88,ridge
-106.8375,-5.9757,89,ridge
-106.8415,-5.9915,89,ridge
-106.8651,-6.0823,89,ridge
-106.877,-6.1731,89,ridge
-106.877,-6.252,89,ridge
-106.8888,-6.323,89,ridge
-106.9085,-6.3901,89,ridge
-106.944,-6.4611,89,ridge
-106.948,-6.4729,89,ridge
-107.4487,-6.3625,89,ridge
-107.4961,-6.4335,89,ridge
-107.5237,-6.5321,89,ridge
-107.567,-6.6977,89,ridge
-107.6025,-6.8278,89,ridge
-107.6104,-6.9302,89,ridge
-107.6183,-7.0406,89,ridge
-107.6065,-7.1351,89,ridge
-107.6025,-7.1942,89,ridge
-107.5986,-7.2454,89,ridge
-107.6341,-7.3123,89,ridge
-107.6735,-7.3674,89,ridge
-107.7405,-7.4304,89,ridge
,,89,ridge
-107.709,-7.1351,90,ridge
-107.7603,-7.1981,90,ridge
-107.7957,-7.3084,90,ridge
-107.8352,-7.4265,90,ridge
-107.8667,-7.5445,90,ridge
-107.8904,-7.6586,90,ridge
-107.9062,-7.7766,90,ridge
-107.9101,-7.8671,90,ridge
,,90,ridge
-107.6972,-7.1272,91,ridge
-107.7603,-7.1666,91,ridge
-107.8036,-7.269,91,ridge
-107.8628,-7.4737,91,ridge
-107.8983,-7.5839,91,ridge
-107.9377,-7.7019,91,ridge
-107.9732,-7.8631,91,ridge
-108.0008,-7.9693,91,ridge
-108.0166,-8.0793,91,ridge
-108.0244,-8.1776,91,ridge
-108.0323,-8.2797,91,ridge
-108.0244,-8.3347,91,ridge
-108.0205,-8.3661,91,ridge
,,91,ridge
-108.0166,-8.1422,92,ridge
-108.0678,-8.1776,92,ridge
-108.1191,-8.264,92,ridge
-108.1506,-8.3779,92,ridge
-108.198,-8.5349,92,ridge
-108.2137,-8.6527,92,ridge
-108.2177,-8.7311,92,ridge
-108.2256,-8.8527,92,ridge
-108.2334,-8.9508,92,ridge
-108.2808,-9.088,92,ridge
-108.3123,-9.1546,92,ridge
-108.3162,-9.1703,92,ridge
-109.7279,-8.9468,92,ridge
-109.7752,-9.0723,92,ridge
-109.795,-9.1546,92,ridge
-109.8226,-9.2839,92,ridge
-109.8304,-9.3818,92,ridge
-109.8304,-9.4679,92,ridge
-109.8423,-9.5736,92,ridge
-109.8699,-9.6597,92,ridge
-109.9132,-9.7419,92,ridge
-109.9527,-9.8044,92,ridge
-109.9842,-9.8631,92,ridge
,,92,ridge
-109.9882,-9.6284,93,ridge
-110.0197,-9.6949,93,ridge
-110.0828,-9.8514,93,ridge
-110.1656,-10.0468,93,ridge
-110.2169,-10.2031,93,ridge
-110.2445,-10.3671,93,ridge
-110.2524,-10.4764,93,ridge
-110.28,-10.613,93,ridge
-110.3115,-10.73,93,ridge
-110.3549,-10.8314,93,ridge
-110.4101,-10.9249,93,ridge
-110.4495,-10.9834,93,ridge
-110.4771,-11.0067,93,ridge
,,93,ridge
-110.3746,-10.6091,94,ridge
-110.3904,-10.6715,94,ridge
-110.4259,-10.7573,94,ridge
-110.4614,-10.8431,94,ridge
-110.485,-10.9405,94,ridge
-110.5126,-11.0535,94,ridge
-110.5087,-11.1353,94,ridge
-110.5047,-11.1898,94,ridge
-110.5166,-11.2793,94,ridge
-110.5323,-11.3649,94,ridge
-110.552,-11.4349,94,ridge
-110.5836,-11.5244,94,ridge
-110.6073,-11.5827,94,ridge
-110.6309,-11.6527,94,ridge
-110.6546,-11.6682,94,ridge
,,94,ridge
-110.6585,-11.361,95,ridge
-110.6782,-11.4388,95,ridge
-110.7256,-11.5944,95,ridge
-110.8162,-11.7498,95,ridge
-110.8636,-11.8625,95,ridge
-110.9148,-11.9945,95,ridge
-110.9582,-12.127,95,ridge
-110.9937,-12.2976,95,ridge
-111.0173,-12.4023,95,ridge
-111.045,-12.5302,95,ridge
-111.0647,-12.6348,95,ridge
-111.0804,-12.7316,95,ridge
-111.0883,-12.7974,95,ridge
-111.0844,-12.8477,95,ridge
-111.0686,-12.9173,95,ridge
,,95,ridge
-110.8754,-12.7393,96,ridge
-110.8951,-12.8322,96,ridge
-110.8951,-12.9482,96,ridge
-110.9148,-13.0411,96,ridge
-110.9345,-13.1068,96,ridge
-110.9464,-13.1531,96,ridge
,,96,ridge
-110.8675,-13.0604,97,ridge
-110.8596,-13.1029,97,ridge
