site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
MLO,1986,10,1,0,0,0,1986-10-01T00:00:00Z,1986.7479452054797,529822800,344.76,0.41,26,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,11,1,0,0,0,1986-11-01T00:00:00Z,1986.8328767123287,532501200,346.26,0.44,22,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,12,1,0,0,0,1986-12-01T00:00:00Z,1986.9150684931508,535093200,347.4,0.24,24,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,1,1,0,0,0,1987-01-01T00:00:00Z,1987.0,537771600,348.69,0.53,25,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,2,1,0,0,0,1987-02-01T00:00:00Z,1987.0849315068492,540450000,348.91,0.66,25,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,3,1,0,0,0,1987-03-01T00:00:00Z,1987.1616438356164,542869200,349.8,0.67,21,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,4,1,0,0,0,1987-04-01T00:00:00Z,1987.2465753424656,545547600,351.43,0.7,26,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,5,1,0,0,0,1987-05-01T00:00:00Z,1987.3287671232877,548139600,352.15,0.39,28,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,6,1,0,0,0,1987-06-01T00:00:00Z,1987.4136986301369,550818000,351.68,0.39,22,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,7,1,0,0,0,1987-07-01T00:00:00Z,1987.495890410959,553410000,350.35,0.73,17,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,8,1,0,0,0,1987-08-01T00:00:00Z,1987.580821917808,556088400,348.2,0.98,15,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,9,1,0,0,0,1987-09-01T00:00:00Z,1987.6657534246576,558766800,346.62,0.66,23,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,10,1,0,0,0,1987-10-01T00:00:00Z,1987.7479452054797,561358800,346.77,0.53,22,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,11,1,0,0,0,1987-11-01T00:00:00Z,1987.8328767123287,564037200,348.08,0.64,23,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1987,12,1,0,0,0,1987-12-01T00:00:00Z,1987.9150684931508,566629200,349.29,0.4,27,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1988,1,1,0,0,0,1988-01-01T00:00:00Z,1988.0,569307600,350.45,0.33,24,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1988,2,1,0,0,0,1988-02-01T00:00:00Z,1988.084699453552,571986000,351.74,0.64,23,19.536,-155.576,3421.0,3397.0,24.0,...
