site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
SPO,1985,6,1,0,0,0,1985-06-01T00:00:00Z,1985.4136986301369,487746000,343.86,0.12,29,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,7,1,0,0,0,1985-07-01T00:00:00Z,1985.495890410959,490338000,344.35,0.21,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,8,1,0,0,0,1985-08-01T00:00:00Z,1985.580821917808,493016400,344.84,0.1,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,9,1,0,0,0,1985-09-01T00:00:00Z,1985.6657534246576,495694800,345.16,0.2,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,10,1,0,0,0,1985-10-01T00:00:00Z,1985.7479452054797,498286800,345.28,0.13,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,11,1,0,0,0,1985-11-01T00:00:00Z,1985.8328767123287,500965200,345.34,0.12,29,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,12,1,0,0,0,1985-12-01T00:00:00Z,1985.9150684931508,503557200,345.04,0.06,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,1,1,0,0,0,1986-01-01T00:00:00Z,1986.0,506235600,344.95,0.04,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,2,1,0,0,0,1986-02-01T00:00:00Z,1986.0849315068492,508914000,344.85,0.07,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,3,1,0,0,0,1986-03-01T00:00:00Z,1986.1616438356164,511333200,344.78,0.07,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,4,1,0,0,0,1986-04-01T00:00:00Z,1986.2465753424656,514011600,344.79,0.04,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,5,1,0,0,0,1986-05-01T00:00:00Z,1986.3287671232877,516603600,344.88,0.08,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,6,1,0,0,0,1986-06-01T00:00:00Z,1986.4136986301369,519282000,345.16,0.12,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,7,1,0,0,0,1986-07-01T00:00:00Z,1986.495890410959,521874000,345.62,0.17,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,8,1,0,0,0,1986-08-01T00:00:00Z,1986.580821917808,524552400,346.0,0.07,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,9,1,0,0,0,1986-09-01T00:00:00Z,1986.6657534246576,527230800,346.31,0.09,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,10,1,0,0,0,1986-10-01T00:00:00Z,1986.7479452054797,529822800,346.52,0.13,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,11,1,0,0,0,1986-11-01T00:00:00Z,1986.8328767123287,532501200,346.27,0.12,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1986,12,1,0,0,0,1986-12-01T00:00:00Z,1986.9150684931508,535093200,346.11,0.13,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,1,1,0,0,0,1987-01-01T00:00:00Z,1987.0,537771600,346.34,0.07,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,2,1,0,0,0,1987-02-01T00:00:00Z,1987.0849315068492,540450000,346.19,0.08,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,3,1,0,0,0,1987-03-01T00:00:00Z,1987.1616438356164,542869200,346.15,0.07,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,4,1,0,0,0,1987-04-01T00:00:00Z,1987.2465753424656,545547600,346.31,0.07,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,5,1,0,0,0,1987-05-01T00:00:00Z,1987.3287671232877,548139600,346.43,0.1,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,6,1,0,0,0,1987-06-01T00:00:00Z,1987.4136986301369,550818000,346.87,0.17,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,7,1,0,0,0,1987-07-01T00:00:00Z,1987.495890410959,553410000,347.35,0.08,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,8,1,0,0,0,1987-08-01T00:00:00Z,1987.580821917808,556088400,347.86,0.19,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,9,1,0,0,0,1987-09-01T00:00:00Z,1987.6657534246576,558766800,348.31,0.11,29,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,10,1,0,0,0,1987-10-01T00:00:00Z,1987.7479452054797,561358800,348.52,0.07,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,11,1,0,0,0,1987-11-01T00:00:00Z,1987.8328767123287,564037200,348.55,0.05,27,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1987,12,1,0,0,0,1987-12-01T00:00:00Z,1987.9150684931508,566629200,348.5,0.06,16,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,1,1,0,0,0,1988-01-01T00:00:00Z,1988.0,569307600,348.24,0.14,25,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,2,1,0,0,0,1988-02-01T00:00:00Z,1988.084699453552,571986000,348.17,0.1,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,3,1,0,0,0,1988-03-01T00:00:00Z,1988.1639344262296,574491600,348.25,0.15,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,4,1,0,0,0,1988-04-01T00:00:00Z,1988.2486338797817,577170000,348.45,0.09,22,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,5,1,0,0,0,1988-05-01T00:00:00Z,1988.330601092896,579762000,348.47,0.11,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,6,1,0,0,0,1988-06-01T00:00:00Z,1988.415300546448,582440400,348.7,0.1,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,7,1,0,0,0,1988-07-01T00:00:00Z,1988.4972677595629,585032400,349.28,0.44,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,8,1,0,0,0,1988-08-01T00:00:00Z,1988.5819672131147,587710800,350.03,0.16,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,9,1,0,0,0,1988-09-01T00:00:00Z,1988.6666666666667,590389200,350.3,0.13,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,10,1,0,0,0,1988-10-01T00:00:00Z,1988.7486338797817,592981200,350.35,0.09,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,11,1,0,0,0,1988-11-01T00:00:00Z,1988.8333333333333,595659600,350.19,0.17,27,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1988,12,1,0,0,0,1988-12-01T00:00:00Z,1988.915300546448,598251600,350.0,0.2,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,1,1,0,0,0,1989-01-01T00:00:00Z,1989.0,600930000,350.34,0.05,22,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,2,1,0,0,0,1989-02-01T00:00:00Z,1989.0849315068492,603608400,350.32,0.07,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,3,1,0,0,0,1989-03-01T00:00:00Z,1989.1616438356164,606027600,350.26,0.06,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,4,1,0,0,0,1989-04-01T00:00:00Z,1989.2465753424656,608706000,350.36,0.04,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,5,1,0,0,0,1989-05-01T00:00:00Z,1989.3287671232877,611298000,350.5,0.09,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,6,1,0,0,0,1989-06-01T00:00:00Z,1989.4136986301369,613976400,350.78,0.08,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,7,1,0,0,0,1989-07-01T00:00:00Z,1989.495890410959,616568400,351.15,0.16,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,8,1,0,0,0,1989-08-01T00:00:00Z,1989.580821917808,619246800,351.57,0.14,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,9,1,0,0,0,1989-09-01T00:00:00Z,1989.6657534246576,621925200,351.66,0.08,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,10,1,0,0,0,1989-10-01T00:00:00Z,1989.7479452054797,624517200,351.72,0.08,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1989,11,1,0,0,0,1989-11-01T00:00:00Z,1989.8328767123287,627195600,352.37,0.34,30,-89.98,-24.8,2823.5,2810.0,13.5,...
